wl,n,k
675.764587,3.067186,3.141052
677.352783,3.071807,3.1434490000000004
678.940918,3.0764169999999997,3.145823
680.528992,3.081016,3.148176
682.117065,3.085603,3.150507
683.705017,3.090178,3.1528169999999998
685.292969,3.0947400000000003,3.155105
686.88092,3.0992889999999997,3.157372
688.46875,3.1038229999999998,3.159618
690.056519,3.108342,3.161844
691.644348,3.112846,3.1640490000000003
693.232056,3.117334,3.166233
694.819702,3.121804,3.168398
696.407349,3.126257,3.170543
697.994934,3.130692,3.17267
699.582458,3.1351080000000002,3.174777
701.169983,3.139504,3.176866
702.757446,3.14388,3.178937
704.344849,3.148234,3.18099
705.932129,3.152566,3.183027
707.519409,3.156875,3.185048
709.106689,3.1611599999999997,3.187055
710.693909,3.165421,3.189048
712.281067,3.169657,3.19103
713.868103,3.173869,3.193
715.4552,3.178056,3.194962
717.042175,3.18222,3.196914
718.629089,3.1863599999999996,3.198858
720.216003,3.190476,3.2007950000000003
721.802856,3.194569,3.2027259999999997
723.389648,3.198639,3.2046509999999997
724.976379,3.202686,3.206571
726.56311,3.206711,3.208487
728.149719,3.210713,3.2103990000000002
729.736267,3.2146939999999997,3.212307
731.322815,3.2186529999999998,3.214213
732.909302,3.222591,3.216116
734.495728,3.2265080000000004,3.218018
736.082092,3.2304049999999997,3.219918
737.668335,3.234281,3.2218169999999997
739.254639,3.238138,3.223716
740.84082,3.2419759999999997,3.2256139999999998
742.426941,3.245794,3.227513
744.013062,3.2495939999999996,3.229412
745.59906,3.253376,3.2313110000000003
747.185059,3.257139,3.233212
748.770996,3.260886,3.235114
750.356812,3.264615,3.237018
751.942688,3.268327,3.2389240000000004
753.528442,3.272023,3.240831
755.114136,3.275702,3.242741
756.699707,3.2793660000000004,3.244653
758.285278,3.2830150000000002,3.2465669999999998
759.870789,3.2866489999999997,3.248485
761.456238,3.290268,3.2504049999999998
763.041626,3.2938730000000005,3.252329
764.627014,3.2974639999999997,3.2542560000000003
766.21228,3.3010410000000006,3.256186
767.797485,3.3046050000000005,3.2581189999999998
769.382629,3.308157,3.260056
770.967712,3.311696,3.261996
772.552734,3.3152220000000003,3.2639400000000003
