wl,n,k
359.269714,1.912795,0
360.860352,1.9118540000000002,0
362.450989,1.910928,0
364.041687,1.9100169999999999,0
365.632385,1.9091189999999998,0
367.223083,1.908234,0
368.813782,1.907362,0
370.404541,1.9065029999999998,0
371.9953,1.9056549999999999,1e-06
373.58606,1.9048189999999998,2e-06
375.176849,1.903995,4e-06
376.767639,1.9031810000000002,7.000000000000001e-06
378.358459,1.902378,1e-05
379.94931,1.9015849999999999,1.4999999999999999e-05
381.540161,1.900802,2e-05
383.131042,1.9000290000000002,2.7000000000000002e-05
384.721893,1.899266,3.5e-05
386.312805,1.898512,4.4e-05
387.903687,1.8977669999999998,5.5e-05
389.494598,1.8970310000000001,6.7e-05
391.08551,1.8963029999999998,8.1e-05
392.676453,1.8955830000000002,9.7e-05
394.267426,1.894871,0.000115
395.858398,1.894166,0.000135
397.449371,1.8934689999999998,0.000159
399.040344,1.89278,0.000186
400.631348,1.892098,0.000216
402.222351,1.8914229999999999,0.000251
403.813385,1.890757,0.000289
405.404388,1.890098,0.000333
406.995422,1.889447,0.00038
408.586487,1.8888049999999998,0.000433
410.177551,1.8881709999999998,0.000491
411.768616,1.887547,0.000554
413.35968,1.8869310000000001,0.000622
414.950745,1.886326,0.000697
416.54184,1.885732,0.000777
418.132904,1.8851490000000002,0.000863
419.72403,1.884579,0.000953
421.315125,1.884023,0.001047
422.90625,1.8834799999999998,0.001145
424.497375,1.8829509999999998,0.001243
426.088531,1.882436,0.001343
427.679626,1.881934,0.001443
429.270813,1.881446,0.001542
430.861908,1.880971,0.00164
432.453064,1.880508,0.001735
434.04425,1.8800580000000002,0.001827
435.635345,1.879619,0.001916
437.226501,1.8791919999999998,0.002
438.817688,1.878775,0.00208
440.408844,1.878369,0.002153
442.000061,1.8779720000000002,0.002221
443.591217,1.8775830000000002,0.002282
445.182373,1.877201,0.002336
446.773529,1.8768259999999999,0.002382
448.364685,1.876455,0.00242
449.955902,1.8760880000000002,0.002451
451.547058,1.875723,0.002475
453.138245,1.875358,0.002494
454.729431,1.874995,0.002508
456.320618,1.874632,0.002517
457.911774,1.874269,0.002524
459.502991,1.873905,0.002527
461.094147,1.873541,0.002528
462.685303,1.8731759999999997,0.002528
464.276459,1.872811,0.002527
465.867676,1.8724450000000001,0.002525
467.458832,1.872078,0.002524
469.049988,1.8717110000000001,0.002524
470.641174,1.871343,0.002525
472.23233,1.8709759999999998,0.002527
473.823486,1.8706080000000003,0.002532
475.414642,1.8702400000000001,0.00254
477.005768,1.869873,0.002551
478.596924,1.869507,0.002566
480.18808,1.869143,0.002584
481.779205,1.8687799999999999,0.002607
483.3703,1.86842,0.002635
484.961487,1.868065,0.002667
486.552582,1.8677139999999999,0.002703
488.143707,1.8673669999999998,0.002743
489.734802,1.8670259999999999,0.002786
491.325867,1.8666909999999999,0.002832
492.916992,1.8663610000000002,0.00288
494.508057,1.866037,0.002929
496.099182,1.865719,0.00298
497.690247,1.865407,0.003033
499.281311,1.865101,0.003086
500.872314,1.8648,0.003139
502.463379,1.8645049999999999,0.003192
504.054382,1.864216,0.003245
505.645416,1.863932,0.003298
507.23642,1.8636540000000001,0.00335
508.827454,1.86338,0.0034
510.418457,1.8631119999999999,0.003449
512.009399,1.8628490000000002,0.003496
513.600403,1.8625900000000002,0.003541
515.191345,1.8623349999999999,0.003584
516.782288,1.8620849999999998,0.003625
518.37323,1.861838,0.003663
519.964172,1.861594,0.003698
521.555054,1.8613529999999998,0.003729
523.145935,1.861115,0.003758
524.736877,1.8608779999999998,0.003783
526.327759,1.860642,0.003804
527.918579,1.860407,0.003823
529.509399,1.860171,0.00384
531.10022,1.859935,0.003854
532.69104,1.8596990000000002,0.003867
534.28186,1.859461,0.003879
535.872681,1.8592229999999998,0.00389
537.463379,1.858984,0.003901
539.054138,1.858744,0.003911
540.644897,1.8585029999999998,0.003922
542.235596,1.8582610000000002,0.003934
543.826294,1.858018,0.003947
545.416992,1.857775,0.003961
547.00769,1.85753,0.003977
548.598267,1.8572849999999999,0.003994
550.188904,1.8570400000000002,0.004014
551.779541,1.8567939999999998,0.004036
553.370117,1.8565490000000002,0.004061
554.960693,1.8563029999999998,0.00409
556.55127,1.856057,0.004121
558.141785,1.8558119999999998,0.004156
559.7323,1.855568,0.004194
561.322815,1.8553240000000002,0.004237
562.913269,1.855082,0.004283
564.503723,1.8548419999999999,0.004334
566.094116,1.8546040000000001,0.004389
567.68457,1.8543669999999999,0.00445
569.274963,1.854134,0.004515
570.865295,1.853904,0.004585
572.455688,1.853678,0.00466
574.045959,1.853457,0.004741
575.636292,1.8532419999999998,0.004826
577.226501,1.8530330000000002,0.004916
578.816772,1.8528310000000001,0.00501
580.406982,1.852636,0.005107
581.997192,1.8524490000000002,0.005207
583.587341,1.852269,0.005308
585.177551,1.852098,0.005411
586.767639,1.851934,0.005515
588.357788,1.851778,0.005619
589.947815,1.8516299999999999,0.005723
591.537842,1.851491,0.005827
593.127869,1.851359,0.005929
594.717896,1.851234,0.00603
596.307861,1.851118,0.006129
597.897766,1.851009,0.006226
599.487671,1.8509080000000002,0.006319
